,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude
556,585,23-597,2023-01-11 02:00:00+00:00,2023-01-13 17:37:15+00:00,NEW WESTMINSTER,BC,V3L 0E3,200 Block E COLUMBIA ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2237892,-122.8925272
557,586,23-561,2023-01-11 17:47:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3M 5B1,300 Block SALTER ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1909622,-122.927414
558,587,23-539,2023-01-05 22:03:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3L,300 Block CEDAR ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.23006849999999,-122.8931791
559,588,23-247,2023-01-08 13:30:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3L,ROYAL AVE & PEELE ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2087588,-122.905422
560,589,23-519,2023-01-08 16:07:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3M 1W6,1200 Block CAMERON ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2054789,-122.927831
561,590,23-382,2023-01-11 02:44:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3M,200 Block 11TH ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2024584,-122.9222046
562,591,23-515,2023-01-09 07:00:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3M 6P3,300 Block WOOD ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.18932909999999,-122.9393851
563,592,23-505,2023-01-10 20:15:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3L 1W3,100 Block 7TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.21888329999999,-122.913853
564,593,23-497,2023-01-10 14:00:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051
565,594,23-512,2023-01-06 07:00:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3M 1K8,1000 Block AUCKLAND ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2026194,-122.9183115
566,595,23-540,2023-01-11 03:01:00+00:00,2023-01-12 17:37:03+00:00,NEW WESTMINSTER,BC,V3M 6T8,1300 Block QUAYSIDE DR,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.1998387,-122.9225059
567,596,23-516,2023-01-09 23:19:00+00:00,2023-01-11 17:29:35+00:00,NEW WESTMINSTER,BC,V3M 4H5,300 Block 12TH ST,FRAUD-UTTER FORGED DOCUMENTS,Property Crime,FRAUD-UTTER FORGED DOCUMENTS,49.2032924,-122.9255682
568,597,23-452,2023-01-06 18:53:00+00:00,2023-01-11 17:29:35+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405
569,598,23-289,2023-01-06 19:00:00+00:00,2023-01-11 17:29:35+00:00,NEW WESTMINSTER,BC,V3M 6V4,700 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2030424,-122.9108517
570,599,23-456,2023-01-10 14:49:00+00:00,2023-01-11 17:29:35+00:00,NEW WESTMINSTER,BC,V3M 2L1,1800 Block 7TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2033906,-122.9422082
571,600,23-478,2023-01-10 13:27:00+00:00,2023-01-11 17:29:35+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438
572,601,23-475,2023-01-10 02:54:00+00:00,2023-01-11 17:29:35+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438
573,603,23-457,2023-01-09 14:49:00+00:00,2023-01-10 17:23:51+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051
574,604,23-422,2023-01-05 06:00:00+00:00,2023-01-10 17:23:52+00:00,NEW WESTMINSTER,BC,V3M 4L9,500 Block 13TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2053146,-122.9309359
575,605,23-440,2023-01-09 05:00:00+00:00,2023-01-10 17:23:51+00:00,NEW WESTMINSTER,BC,V3M 5C4,700 Block EWEN AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1889593,-122.9394079
576,606,23-425,2023-01-09 17:42:00+00:00,2023-01-10 17:23:51+00:00,NEW WESTMINSTER,BC,V3M 2G4,1500 Block NANAIMO ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2053094,-122.936526
577,607,23-435,2023-01-08 23:00:00+00:00,2023-01-10 17:23:51+00:00,NEW WESTMINSTER,BC,V3L 1W5,300 Block 7TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.216386,-122.9179017
578,608,23-397,2023-01-09 16:43:00+00:00,2023-01-10 17:23:51+00:00,NEW WESTMINSTER,BC,V3M 6Z6,800 Block QUAYSIDE DR,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.200145,-122.911488
579,609,23-427,2023-01-08 19:30:00+00:00,2023-01-10 17:23:51+00:00,NEW WESTMINSTER,BC,V3L 2L9,500 Block 2ND ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2150998,-122.9128777
580,610,23-423,2023-01-09 00:40:00+00:00,2023-01-10 17:23:51+00:00,NEW WESTMINSTER,BC,V3M 1T1,900 Block 4TH AVE,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2070896,-122.9219427
581,611,23-431,2023-01-08 21:00:00+00:00,2023-01-10 17:23:51+00:00,NEW WESTMINSTER,BC,V3L 5W2,600 Block PARK CRES,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.21958,-122.91134
582,612,23-424,2023-01-08 17:02:00+00:00,2023-01-09 17:31:18+00:00,NEW WESTMINSTER,BC,V3M 5K3,400 Block BOYNE ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1931623,-122.9413674
583,613,23-384,2023-01-08 12:25:00+00:00,2023-01-09 17:31:18+00:00,NEW WESTMINSTER,BC,V3L,E ROYAL AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2133824,-122.898488
584,614,23-378,2023-01-07 01:30:00+00:00,2023-01-09 17:31:18+00:00,NEW WESTMINSTER,BC,V3L,200 Block ROSS DR,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.215041,-122.9019005
585,615,23-354,2023-01-08 00:00:00+00:00,2023-01-09 17:31:18+00:00,NEW WESTMINSTER,BC,V3M 6G2,1000 Block QUAYSIDE DR,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.19977249999999,-122.9135973
586,616,23-375,2023-01-06 19:17:00+00:00,2023-01-08 17:52:44+00:00,NEW WESTMINSTER,BC,V3M 5Z7,1200 Block LONDON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.21235189999999,-122.9369869
587,617,23-291,2023-01-06 22:38:00+00:00,2023-01-08 17:52:43+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.21176699999999,-122.9188433
588,618,23-309,2023-01-07 03:02:00+00:00,2023-01-08 17:52:43+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2124082,-122.921433
589,619,23-326,2023-01-01 12:00:00+00:00,2023-01-07 17:50:10+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235
590,620,23-300,2023-01-05 07:25:00+00:00,2023-01-07 17:50:10+00:00,NEW WESTMINSTER,BC,V3M 1A6,800 Block AGNES ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2026043,-122.9137488
591,621,23-242,2023-01-06 07:02:00+00:00,2023-01-07 17:50:10+00:00,NEW WESTMINSTER,BC,V3M 6P3,300 Block WOOD ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.18932909999999,-122.9393851
592,622,23-268,2023-01-06 09:48:00+00:00,2023-01-07 17:50:10+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891
593,623,23-270,2023-01-05 20:07:00+00:00,2023-01-07 17:50:10+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2057179,-122.910956
594,624,23-241,2023-01-04 23:08:00+00:00,2023-01-06 17:59:25+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438
595,625,23-204,2023-01-04 21:03:00+00:00,2023-01-06 17:59:25+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2057179,-122.910956
596,626,23-199,2023-01-04 00:08:00+00:00,2023-01-06 17:59:25+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438
597,627,23-154,2023-01-05 15:40:00+00:00,2023-01-06 17:59:25+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2277467,-122.8926041
598,628,23-232,2023-01-05 03:00:00+00:00,2023-01-06 17:59:25+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438
599,629,23-230,2023-01-03 04:00:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,V3M 3E6,2000 Block LONDON ST,THEFT OF TRUCK OVER $5000,Theft of Vehicle,THEFT OF TRUCK OVER $5000,49.2043371,-122.9510576
600,630,23-161,2023-01-03 20:20:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,V3M 5L7,200 Block HOWES ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1838223,-122.9442878
601,631,23-135,2023-01-03 23:11:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,V3L 3C5,700 Block 6TH ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.21444630000001,-122.9224269
602,632,23-152,2023-01-03 20:33:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,V3L 5L6,300 Block GINGER DR,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2180608,-122.9055998
603,633,23-136,2023-01-03 21:15:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,.,AGNES ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2058273,-122.9080941
604,634,23-142,2023-01-03 21:16:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,V3M 0E5,200 Block SALTER ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1958008,-122.9235975
605,635,23-141,2023-01-03 21:00:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,V3M 2G4,1400 Block NANAIMO ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2063692,-122.9345298
606,636,23-183,2023-01-04 04:05:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,V3M 2M7,600 Block HAMILTON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2145655,-122.9235528
607,637,23-167,2023-01-04 01:07:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405
608,638,23-158,2023-01-03 20:38:00+00:00,2023-01-05 17:12:08+00:00,NEW WESTMINSTER,BC,V3M 5B1,300 Block SALTER ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1909622,-122.927414
609,639,23-138,2023-01-02 22:00:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2028997,-122.9077891
610,640,23-78,2023-01-02 22:37:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438
611,641,23-82,2023-01-02 21:43:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405
612,642,23-76,2023-01-02 21:51:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3M,100 Block 7TH ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2055651,-122.9132958
613,643,23-77,2023-01-02 22:58:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3M 3B2,2200 Block DUBLIN ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2019882,-122.9538684
614,644,23-83,2023-01-02 23:00:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3L,400 Block 3RD ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2124784,-122.913412
615,657,23-43,2023-01-01 00:00:00+00:00,2023-01-03 00:00:00+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.190715,-122.9449051
616,658,23-72,2023-01-02 00:00:00+00:00,2023-01-03 00:00:00+00:00,NEW WESTMINSTER,BC,V3M 4X3,900 Block 20TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2047347,-122.9511062
617,1,23-4865,2023-03-25 12:25:00+00:00,2023-04-17 16:27:49+00:00,NEW WESTMINSTER,BC,V3L 1P3,1 Block AVE & 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2026537,-122.9059804
618,8,23-5191,2023-03-31 22:58:00+00:00,2023-04-02 16:35:16+00:00,NEW WESTMINSTER,BC,V3M 6P2,RIALTO CRT,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2003456,-122.9265988
619,44,23-4648,2023-03-24 04:45:00+00:00,2023-03-25 16:10:48+00:00,NEW WESTMINSTER,BC,V3M,1100 Block TANAKA CRT,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.1870082,-122.9514463
620,83,23-4309,2023-03-10 12:54:00+00:00,2023-03-20 16:57:52+00:00,NEW WESTMINSTER,BC,V3M 3C4,1400 Block LONDON ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2110358,-122.9400025
621,87,23-4298,2023-03-13 07:01:00+00:00,2023-03-19 16:10:05+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2124082,-122.921433
622,90,23-4300,2023-03-16 04:00:00+00:00,2023-03-18 16:33:44+00:00,NEW WESTMINSTER,BC,V3L 1B8,200 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.205212,-122.903582
623,130,23-3964,2023-03-13 01:00:00+00:00,2023-03-14 16:30:40+00:00,NEW WESTMINSTER,BC,V3M 5B1,300 Block SALTER ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1909622,-122.927414
624,151,23-3850,2023-03-10 20:08:00+00:00,2023-03-12 16:40:41+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891
625,173,23-3649,2023-03-08 19:32:00+00:00,2023-03-09 17:16:35+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405
626,190,23-3577,2023-03-05 06:30:00+00:00,2023-03-07 17:20:46+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438
627,216,23-3458,2023-03-04 03:05:00+00:00,2023-03-05 17:25:11+00:00,NEW WESTMINSTER,BC,V3L 1G1,400 Block VICTORIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2044854,-122.9094062
628,243,23-3126,2023-02-27 14:27:00+00:00,2023-02-28 17:43:46+00:00,NEW WESTMINSTER,BC,V3M 5M3,300 Block JARDINE ST,THEFT OF TRUCK OVER $5000,Theft of Vehicle,THEFT OF TRUCK OVER $5000,49.1849514,-122.9495355
629,259,23-80064,2023-02-24 02:03:00+00:00,2023-02-25 17:03:05+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405
630,261,23-2914,2023-02-23 00:43:00+00:00,2023-02-24 17:46:17+00:00,NEW WESTMINSTER,BC,V3L 1V3,500 Block 6TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.21349499999999,-122.9193089
631,302,23-2621,2023-02-17 18:36:00+00:00,2023-02-18 17:21:22+00:00,NEW WESTMINSTER,BC,V3M 1A6,800 Block AGNES ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2026043,-122.9137488
632,303,23-2617,2023-02-17 05:03:00+00:00,2023-02-18 17:21:22+00:00,NEW WESTMINSTER,BC,V3M 2B3,700 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.212103,-122.9218972
633,346,23-2234,2023-02-11 06:18:00+00:00,2023-02-12 17:47:42+00:00,NEW WESTMINSTER,BC,V3M 3S7,800 Block 8TH ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2140238,-122.927619
634,381,23-2033,2023-02-06 23:02:00+00:00,2023-02-08 17:56:54+00:00,NEW WESTMINSTER,BC,V3M 6P3,300 Block WOOD ST,THEFT OF TRUCK UNDER $5000,Theft of Vehicle,THEFT OF TRUCK UNDER $5000,49.18932909999999,-122.9393851
635,388,23-1971,2023-02-06 12:16:00+00:00,2023-02-07 18:01:04+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,ROBBERY W/OTHER OFFENSIVE WPN,Robbery,ROBBERY W/OTHER OFFENSIVE WPN,49.2057179,-122.910956
636,404,23-1841,2023-02-03 07:10:00+00:00,2023-02-05 17:33:14+00:00,NEW WESTMINSTER,BC,V3M 3E3,1800 Block LONDON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2070967,-122.9468075
637,432,23-1684,2023-02-01 17:56:00+00:00,2023-02-02 17:12:16+00:00,NEW WESTMINSTER,BC,V3M 3E5,1900 Block LONDON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.205996,-122.9488801
638,465,23-1382,2023-01-27 13:23:00+00:00,2023-01-28 17:59:44+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200803,-122.9134438
639,474,23-1370,2023-01-27 03:58:00+00:00,2023-01-28 17:59:44+00:00,NEW WESTMINSTER,BC,V3L 3C5,600 Block 7TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2142683,-122.9221579
640,512,23-1086,2023-01-21 00:11:00+00:00,2023-01-22 17:44:01+00:00,NEW WESTMINSTER,BC,V3L 3C2,1 Block ST & 7TH AVE,ROBBERY W/OTHER OFFENSIVE WPN,Robbery,ROBBERY W/OTHER OFFENSIVE WPN,49.2196121,-122.9130444
641,516,23-1016,2023-01-20 14:00:00+00:00,2023-01-21 17:39:52+00:00,NEW WESTMINSTER,BC,V3M,500 Block FRONT ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20084749999999,-122.9111911
642,524,23-1063,2023-01-18 22:40:00+00:00,2023-01-20 17:14:31+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438
643,559,23-634,2023-01-13 19:54:00+00:00,2023-01-15 17:40:07+00:00,NEW WESTMINSTER,BC,V3L 3A9,400 Block 6TH ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2102315,-122.916645
644,569,23-648,2023-01-13 18:01:00+00:00,2023-01-14 17:29:08+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438
645,645,23-113,2023-01-03 01:00:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3M 6L6,100 Block PEMBINA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1876206,-122.9342739
646,646,23-116,2023-01-02 04:05:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3L,300 Block 4TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2119635,-122.9130339
647,647,23-80003,2023-01-02 09:00:00+00:00,2023-01-04 17:45:31+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2131309,-122.9208405
648,648,23-86,2023-01-02 20:47:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3L,200 Block ELGIN ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2147661,-122.9118073
649,649,23-74,2023-01-03 09:34:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3M 3K3,700 Block QUEENS AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2059242,-122.9140546
650,650,23-103,2023-01-01 07:28:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3M 2C9,1700 Block 6TH AVE,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.203011,-122.9386987
651,651,23-1,2023-01-03 18:57:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3L 0E3,200 Block NELSONS CRT,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2233599,-122.8921996
652,653,23-121,2023-01-03 11:58:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3L,300 Block CEDAR ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.23006849999999,-122.8931791
653,654,23-107,2023-01-01 21:39:00+00:00,2023-01-03 17:49:30+00:00,NEW WESTMINSTER,BC,V3M 6Z6,800 Block QUAYSIDE DR,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.200145,-122.911488
654,655,23-30,2023-01-01 19:42:00+00:00,2023-01-03 17:49:30+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405
655,656,23-26,2023-01-02 03:37:00+00:00,2023-01-03 17:49:30+00:00,NEW WESTMINSTER,BC,V3L 3L4,300 Block HOSPITAL ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2264586,-122.8928729
656,602,23-463,2023-01-10 00:16:00+00:00,2023-01-11 17:29:34+00:00,NEW WESTMINSTER,BC,V3L 3R8,500 Block WILSON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2313931,-122.887312
657,652,23-129,2023-01-03 17:40:00+00:00,2023-01-04 17:45:30+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438
